order_date,customer_id,city,product_id,product_name,units_in_stock,unit_price,quantity,discount,category_id,category_name,total_price,year,month,day,yearquarter,unit_price_winsorized_0.05,discount_effective
1997-08-11,BERGS,Luleå,53,Perth Pasties,0,32.8,12,0.0,6,Meat/Poultry,393.59999999999997,1997,8,11,1997 Q3,32.8,0
1997-08-11,BERGS,Luleå,60,Camembert Pierrot,19,34.0,20,0.0,4,Dairy Products,680.0,1997,8,11,1997 Q3,34.0,0
1997-08-11,BERGS,Luleå,71,Flotemysost,26,21.5,20,0.0,4,Dairy Products,430.0,1997,8,11,1997 Q3,21.5,0
1997-08-11,SAVEA,Boise,62,Tarte au sucre,17,49.3,15,0.0,3,Confections,739.5,1997,8,11,1997 Q3,49.3,0
1997-08-11,SAVEA,Boise,73,Röd Kaviar,101,15.0,35,0.15,8,Seafood,446.25,1997,8,11,1997 Q3,15.0,1
1997-08-12,BLONP,Strasbourg,1,Chai,39,18.0,25,0.0,1,Beverages,450.0,1997,8,12,1997 Q3,18.0,0
1997-08-12,GODOS,Sevilla,29,Thüringer Rostbratwurst,0,55.0,20,0.0,6,Meat/Poultry,2475.8,1997,8,12,1997 Q3,55.0,0
1997-08-12,GODOS,Sevilla,64,Wimmers gute Semmelknödel,22,33.25,9,0.0,5,Grains/Cereals,299.25,1997,8,12,1997 Q3,33.25,0
1997-08-13,KOENE,Brandenburg,55,Pâté chinois,115,24.0,12,0.05,6,Meat/Poultry,273.59999999999997,1997,8,13,1997 Q3,24.0,1
1997-08-13,KOENE,Brandenburg,76,Lakkalikööri,57,18.0,35,0.0,1,Beverages,630.0,1997,8,13,1997 Q3,18.0,0
1997-08-14,LAMAI,Toulouse,75,Rhönbräu Klosterbier,125,7.75,8,0.1,1,Beverages,55.800000000000004,1997,8,14,1997 Q3,7.75,0
1997-08-14,WANDK,Stuttgart,2,Chang,17,19.0,30,0.05,1,Beverages,541.5,1997,8,14,1997 Q3,19.0,1
1997-08-14,WANDK,Stuttgart,33,Geitost,112,5.9,20,0.05,4,Dairy Products,47.5,1997,8,14,1997 Q3,5.9,1
1997-08-15,ERNSH,Graz,12,Queso Manchego La Pastora,86,38.0,36,0.15,4,Dairy Products,1162.8,1997,8,15,1997 Q3,38.0,0
1997-08-15,ERNSH,Graz,13,Konbu,24,6.0,13,0.15,8,Seafood,66.3,1997,8,15,1997 Q3,6.0,1
1997-08-15,ERNSH,Graz,26,Gumbär Gummibärchen,15,31.23,35,0.15,3,Confections,929.0925,1997,8,15,1997 Q3,31.23,1
1997-08-15,ERNSH,Graz,62,Tarte au sucre,17,49.3,80,0.15,3,Confections,3352.4,1997,8,15,1997 Q3,49.3,1
1997-08-15,FOLIG,Lille,7,Uncle Bob's Organic Dried Pears,15,30.0,35,0.0,7,Produce,1050.0,1997,8,15,1997 Q3,30.0,0
1997-08-15,FOLIG,Lille,18,Carnarvon Tigers,42,55.0,50,0.0,8,Seafood,3125.0,1997,8,15,1997 Q3,55.0,0
1997-08-15,FOLIG,Lille,51,Manjimup Dried Apples,20,53.0,15,0.0,7,Produce,795.0,1997,8,15,1997 Q3,53.0,0
1997-08-15,FOLIG,Lille,75,Rhönbräu Klosterbier,125,7.75,2,0.0,1,Beverages,15.5,1997,8,15,1997 Q3,7.75,0
1997-08-18,MAGAA,Bergamo,4,Chef Anton's Cajun Seasoning,53,22.0,10,0.1,2,Condiments,198.0,1997,8,18,1997 Q3,22.0,0
1997-08-18,MAGAA,Bergamo,5,Chef Anton's Gumbo Mix,0,21.35,15,0.1,2,Condiments,288.225,1997,8,18,1997 Q3,21.35,0
1997-08-18,MAGAA,Bergamo,22,Gustaf's Knäckebröd,104,21.0,40,0.0,5,Grains/Cereals,840.0,1997,8,18,1997 Q3,21.0,0
1997-08-19,WARTH,Oulu,4,Chef Anton's Cajun Seasoning,53,22.0,25,0.0,2,Condiments,550.0,1997,8,19,1997 Q3,22.0,0
1997-08-19,WARTH,Oulu,58,Escargots de Bourgogne,62,13.25,6,0.0,8,Seafood,79.5,1997,8,19,1997 Q3,13.25,0
1997-08-19,QUEEN,Sao Paulo,11,Queso Cabrales,22,21.0,10,0.0,4,Dairy Products,210.0,1997,8,19,1997 Q3,21.0,0
1997-08-19,QUEEN,Sao Paulo,50,Valkoinen suklaa,65,16.25,25,0.05,3,Confections,385.9375,1997,8,19,1997 Q3,16.25,0
1997-08-19,QUEEN,Sao Paulo,56,Gnocchi di nonna Alice,21,38.0,60,0.05,5,Grains/Cereals,2166.0,1997,8,19,1997 Q3,38.0,1
1997-08-20,LINOD,I. de Margarita,45,Rogede sild,5,9.5,20,0.0,8,Seafood,190.0,1997,8,20,1997 Q3,9.5,0
1997-08-20,LINOD,I. de Margarita,65,Louisiana Fiery Hot Pepper Sauce,76,21.05,21,0.0,2,Condiments,442.05,1997,8,20,1997 Q3,21.05,0
1997-08-20,LINOD,I. de Margarita,72,Mozzarella di Giovanni,14,34.8,60,0.0,4,Dairy Products,2088.0,1997,8,20,1997 Q3,34.8,0
1997-08-20,SANTG,Stavern,18,Carnarvon Tigers,42,55.0,8,0.0,8,Seafood,500.0,1997,8,20,1997 Q3,55.0,0
1997-08-21,WANDK,Stuttgart,69,Gudbrandsdalsost,26,36.0,20,0.25,4,Dairy Products,540.0,1997,8,21,1997 Q3,36.0,0
1997-08-21,WANDK,Stuttgart,70,Outback Lager,15,15.0,15,0.25,1,Beverages,168.75,1997,8,21,1997 Q3,15.0,0
1997-08-22,HILAA,San Cristóbal,2,Chang,17,19.0,50,0.0,1,Beverages,950.0,1997,8,22,1997 Q3,19.0,0
1997-08-22,HILAA,San Cristóbal,40,Boston Crab Meat,123,18.4,60,0.0,8,Seafood,1104.0,1997,8,22,1997 Q3,18.4,0
1997-08-22,SIMOB,Kobenhavn,21,Sir Rodney's Scones,3,10.0,30,0.2,3,Confections,240.0,1997,8,22,1997 Q3,10.0,1
1997-08-22,SIMOB,Kobenhavn,61,Sirop d'érable,113,28.5,20,0.2,2,Condiments,456.0,1997,8,22,1997 Q3,28.5,0
1997-08-25,ALFKI,Berlin,28,Rössle Sauerkraut,26,45.6,15,0.25,7,Produce,513.0,1997,8,25,1997 Q3,45.6,1
1997-08-25,ALFKI,Berlin,39,Chartreuse verte,69,18.0,21,0.25,1,Beverages,283.5,1997,8,25,1997 Q3,18.0,1
1997-08-25,ALFKI,Berlin,46,Spegesild,95,12.0,2,0.25,8,Seafood,18.0,1997,8,25,1997 Q3,12.0,0
1997-08-25,WELLI,Resende,18,Carnarvon Tigers,42,55.0,4,0.1,8,Seafood,225.0,1997,8,25,1997 Q3,55.0,0
1997-08-25,WELLI,Resende,43,Ipoh Coffee,17,46.0,20,0.0,1,Beverages,920.0,1997,8,25,1997 Q3,46.0,0
1997-08-25,WELLI,Resende,46,Spegesild,95,12.0,21,0.1,8,Seafood,226.8,1997,8,25,1997 Q3,12.0,1
1997-08-26,HANAR,Rio de Janeiro,18,Carnarvon Tigers,42,55.0,20,0.0,8,Seafood,1250.0,1997,8,26,1997 Q3,55.0,0
1997-08-26,HANAR,Rio de Janeiro,36,Inlagd Sill,112,19.0,15,0.0,8,Seafood,285.0,1997,8,26,1997 Q3,19.0,0
1997-08-27,HUNGO,Cork,1,Chai,39,18.0,15,0.25,1,Beverages,202.5,1997,8,27,1997 Q3,18.0,0
1997-08-27,HUNGO,Cork,10,Ikura,31,31.0,18,0.25,8,Seafood,418.5,1997,8,27,1997 Q3,31.0,0
1997-08-27,HUNGO,Cork,71,Flotemysost,26,21.5,30,0.25,4,Dairy Products,483.75,1997,8,27,1997 Q3,21.5,1
1997-08-27,HUNGO,Cork,77,Original Frankfurter grüne Soße,32,13.0,35,0.25,2,Condiments,341.25,1997,8,27,1997 Q3,13.0,1
1997-08-27,QUEDE,Rio de Janeiro,19,Teatime Chocolate Biscuits,25,9.2,30,0.0,3,Confections,276.0,1997,8,27,1997 Q3,9.2,0
1997-08-27,QUEDE,Rio de Janeiro,39,Chartreuse verte,69,18.0,20,0.0,1,Beverages,360.0,1997,8,27,1997 Q3,18.0,0
1997-08-28,RICAR,Rio de Janeiro,22,Gustaf's Knäckebröd,104,21.0,15,0.0,5,Grains/Cereals,315.0,1997,8,28,1997 Q3,21.0,0
1997-08-28,RICAR,Rio de Janeiro,24,Guaraná Fantástica,20,5.9,15,0.15,1,Beverages,57.375,1997,8,28,1997 Q3,5.9,1
1997-08-28,MAISD,Bruxelles,28,Rössle Sauerkraut,26,45.6,20,0.0,7,Produce,912.0,1997,8,28,1997 Q3,45.6,0
1997-08-28,MAISD,Bruxelles,72,Mozzarella di Giovanni,14,34.8,15,0.0,4,Dairy Products,522.0,1997,8,28,1997 Q3,34.8,0
1997-08-29,FAMIA,Sao Paulo,30,Nord-Ost Matjeshering,10,25.89,30,0.0,8,Seafood,776.7,1997,8,29,1997 Q3,25.89,0
1997-08-29,FAMIA,Sao Paulo,53,Perth Pasties,0,32.8,25,0.05,6,Meat/Poultry,778.9999999999999,1997,8,29,1997 Q3,32.8,1
1997-08-29,FAMIA,Sao Paulo,54,Tourtière,21,7.45,30,0.0,6,Meat/Poultry,223.5,1997,8,29,1997 Q3,7.45,0
1997-09-01,WANDK,Stuttgart,19,Teatime Chocolate Biscuits,25,9.2,12,0.25,3,Confections,82.8,1997,9,1,1997 Q3,9.2,0
1997-09-01,WANDK,Stuttgart,22,Gustaf's Knäckebröd,104,21.0,20,0.25,5,Grains/Cereals,315.0,1997,9,1,1997 Q3,21.0,1
1997-09-01,GOURL,Campinas,30,Nord-Ost Matjeshering,10,25.89,2,0.25,8,Seafood,38.835,1997,9,1,1997 Q3,25.89,0
1997-09-01,GOURL,Campinas,42,Singaporean Hokkien Fried Mee,26,14.0,20,0.0,5,Grains/Cereals,280.0,1997,9,1,1997 Q3,14.0,0
1997-09-02,FRANK,München,16,Pavlova,29,17.45,30,0.1,3,Confections,471.15000000000003,1997,9,2,1997 Q3,17.45,0
1997-09-02,FRANK,München,60,Camembert Pierrot,19,34.0,20,0.1,4,Dairy Products,612.0,1997,9,2,1997 Q3,34.0,0
1997-09-02,BERGS,Luleå,4,Chef Anton's Cajun Seasoning,53,22.0,12,0.1,2,Condiments,237.6,1997,9,2,1997 Q3,22.0,0
1997-09-02,BERGS,Luleå,39,Chartreuse verte,69,18.0,20,0.1,1,Beverages,324.0,1997,9,2,1997 Q3,18.0,0
1997-09-02,BERGS,Luleå,54,Tourtière,21,7.45,6,0.1,6,Meat/Poultry,40.230000000000004,1997,9,2,1997 Q3,7.45,0
1997-09-03,REGGC,Reggio Emilia,41,Jack's New England Clam Chowder,85,9.65,20,0.2,8,Seafood,154.4,1997,9,3,1997 Q3,9.65,0
1997-09-04,GREAL,Eugene,14,Tofu,35,23.25,3,0.1,7,Produce,62.775,1997,9,4,1997 Q3,23.25,0
1997-09-04,GREAL,Eugene,44,Gula Malacca,27,19.45,28,0.1,2,Condiments,490.14000000000004,1997,9,4,1997 Q3,19.45,1
1997-09-04,GREAL,Eugene,47,Zaanse koeken,36,9.5,6,0.1,3,Confections,51.300000000000004,1997,9,4,1997 Q3,9.5,0
1997-09-04,SAVEA,Boise,15,Genen Shouyu,39,15.5,50,0.0,2,Condiments,775.0,1997,9,4,1997 Q3,15.5,0
1997-09-04,SAVEA,Boise,41,Jack's New England Clam Chowder,85,9.65,24,0.0,8,Seafood,231.60000000000002,1997,9,4,1997 Q3,9.65,0
1997-09-04,SAVEA,Boise,46,Spegesild,95,12.0,45,0.0,8,Seafood,540.0,1997,9,4,1997 Q3,12.0,0
1997-09-04,SAVEA,Boise,47,Zaanse koeken,36,9.5,10,0.0,3,Confections,95.0,1997,9,4,1997 Q3,9.5,0
1997-09-04,SAVEA,Boise,56,Gnocchi di nonna Alice,21,38.0,45,0.0,5,Grains/Cereals,1710.0,1997,9,4,1997 Q3,38.0,0
1997-09-04,SAVEA,Boise,60,Camembert Pierrot,19,34.0,30,0.0,4,Dairy Products,1020.0,1997,9,4,1997 Q3,34.0,0
1997-09-05,QUICK,Cunewalde,21,Sir Rodney's Scones,3,10.0,60,0.0,3,Confections,600.0,1997,9,5,1997 Q3,10.0,0
1997-09-05,QUICK,Cunewalde,40,Boston Crab Meat,123,18.4,70,0.05,8,Seafood,1223.6,1997,9,5,1997 Q3,18.4,1
1997-09-05,QUICK,Cunewalde,60,Camembert Pierrot,19,34.0,55,0.05,4,Dairy Products,1776.5,1997,9,5,1997 Q3,34.0,1
1997-09-05,QUICK,Cunewalde,77,Original Frankfurter grüne Soße,32,13.0,70,0.05,2,Condiments,864.5,1997,9,5,1997 Q3,13.0,1
1997-09-05,QUEEN,Sao Paulo,31,Gorgonzola Telino,0,12.5,20,0.05,4,Dairy Products,237.5,1997,9,5,1997 Q3,12.5,0
1997-09-05,QUEEN,Sao Paulo,40,Boston Crab Meat,123,18.4,24,0.05,8,Seafood,419.5199999999999,1997,9,5,1997 Q3,18.4,0
1997-09-05,QUEEN,Sao Paulo,70,Outback Lager,15,15.0,40,0.05,1,Beverages,570.0,1997,9,5,1997 Q3,15.0,1
1997-09-08,HUNGC,Elgin,20,Sir Rodney's Marmalade,40,55.0,21,0.0,3,Confections,1701.0,1997,9,8,1997 Q3,55.0,0
1997-09-09,HUNGO,Cork,39,Chartreuse verte,69,18.0,3,0.2,1,Beverages,43.2,1997,9,9,1997 Q3,18.0,0
1997-09-09,HUNGO,Cork,58,Escargots de Bourgogne,62,13.25,49,0.2,8,Seafood,519.4,1997,9,9,1997 Q3,13.25,1
1997-09-09,LONEP,Portland,68,Scottish Longbreads,6,12.5,10,0.0,3,Confections,125.0,1997,9,9,1997 Q3,12.5,0
1997-09-10,BONAP,Marseille,40,Boston Crab Meat,123,18.4,30,0.05,8,Seafood,524.4,1997,9,10,1997 Q3,18.4,1
1997-09-10,BONAP,Marseille,42,Singaporean Hokkien Fried Mee,26,14.0,30,0.05,5,Grains/Cereals,399.0,1997,9,10,1997 Q3,14.0,1
1997-09-10,BONAP,Marseille,51,Manjimup Dried Apples,20,53.0,20,0.05,7,Produce,1007.0,1997,9,10,1997 Q3,53.0,1
1997-09-10,FURIB,Lisboa,10,Ikura,31,31.0,24,0.15,8,Seafood,632.4,1997,9,10,1997 Q3,31.0,1
1997-09-10,FURIB,Lisboa,56,Gnocchi di nonna Alice,21,38.0,12,0.15,5,Grains/Cereals,387.59999999999997,1997,9,10,1997 Q3,38.0,0
1997-09-10,FURIB,Lisboa,65,Louisiana Fiery Hot Pepper Sauce,76,21.05,15,0.15,2,Condiments,268.3875,1997,9,10,1997 Q3,21.05,0
1997-09-11,LONEP,Portland,51,Manjimup Dried Apples,20,53.0,20,0.0,7,Produce,1060.0,1997,9,11,1997 Q3,53.0,0
1997-09-11,LONEP,Portland,59,Raclette Courdavault,79,55.0,1,0.0,4,Dairy Products,55.0,1997,9,11,1997 Q3,55.0,0
1997-09-11,LONEP,Portland,76,Lakkalikööri,57,18.0,10,0.0,1,Beverages,180.0,1997,9,11,1997 Q3,18.0,0
1997-09-12,RICSU,Genève,29,Thüringer Rostbratwurst,0,55.0,36,0.0,6,Meat/Poultry,4456.4400000000005,1997,9,12,1997 Q3,55.0,0
1997-09-12,RICSU,Genève,65,Louisiana Fiery Hot Pepper Sauce,76,21.05,10,0.0,2,Condiments,210.5,1997,9,12,1997 Q3,21.05,0
1997-09-12,ERNSH,Graz,69,Gudbrandsdalsost,26,36.0,45,0.2,4,Dairy Products,1296.0,1997,9,12,1997 Q3,36.0,1
1997-09-12,ERNSH,Graz,71,Flotemysost,26,21.5,14,0.2,4,Dairy Products,240.8,1997,9,12,1997 Q3,21.5,0
1997-09-15,WANDK,Stuttgart,31,Gorgonzola Telino,0,12.5,8,0.1,4,Dairy Products,90.0,1997,9,15,1997 Q3,12.5,0
1997-09-15,WANDK,Stuttgart,55,Pâté chinois,115,24.0,4,0.1,6,Meat/Poultry,86.4,1997,9,15,1997 Q3,24.0,0
1997-09-15,WANDK,Stuttgart,64,Wimmers gute Semmelknödel,22,33.25,15,0.1,5,Grains/Cereals,448.875,1997,9,15,1997 Q3,33.25,1
1997-09-15,SIMOB,Kobenhavn,36,Inlagd Sill,112,19.0,30,0.0,8,Seafood,570.0,1997,9,15,1997 Q3,19.0,0
1997-09-16,FRANK,München,23,Tunnbröd,61,9.0,32,0.0,5,Grains/Cereals,288.0,1997,9,16,1997 Q3,9.0,0
1997-09-16,FRANK,München,46,Spegesild,95,12.0,60,0.0,8,Seafood,720.0,1997,9,16,1997 Q3,12.0,0
1997-09-16,FRANK,München,67,Laughing Lumberjack Lager,52,14.0,25,0.0,1,Beverages,350.0,1997,9,16,1997 Q3,14.0,0
1997-09-16,FRANK,München,73,Röd Kaviar,101,15.0,50,0.0,8,Seafood,750.0,1997,9,16,1997 Q3,15.0,0
1997-09-16,FRANK,München,75,Rhönbräu Klosterbier,125,7.75,25,0.0,1,Beverages,193.75,1997,9,16,1997 Q3,7.75,0
1997-09-17,FRANR,Nantes,16,Pavlova,29,17.45,10,0.0,3,Confections,174.5,1997,9,17,1997 Q3,17.45,0
1997-09-17,FRANR,Nantes,62,Tarte au sucre,17,49.3,10,0.0,3,Confections,493.0,1997,9,17,1997 Q3,49.3,0
1997-09-17,FRANR,Nantes,65,Louisiana Fiery Hot Pepper Sauce,76,21.05,12,0.0,2,Condiments,252.60000000000002,1997,9,17,1997 Q3,21.05,0
1997-09-17,BERGS,Luleå,38,Côte de Blaye,17,55.0,15,0.1,1,Beverages,3557.25,1997,9,17,1997 Q3,55.0,0
1997-09-17,BERGS,Luleå,71,Flotemysost,26,21.5,12,0.0,4,Dairy Products,258.0,1997,9,17,1997 Q3,21.5,0
1997-09-18,WILMK,Helsinki,16,Pavlova,29,17.45,3,0.0,3,Confections,52.349999999999994,1997,9,18,1997 Q3,17.45,0
1997-09-18,WILMK,Helsinki,42,Singaporean Hokkien Fried Mee,26,14.0,6,0.0,5,Grains/Cereals,84.0,1997,9,18,1997 Q3,14.0,0
1997-09-18,WILMK,Helsinki,43,Ipoh Coffee,17,46.0,6,0.0,1,Beverages,276.0,1997,9,18,1997 Q3,46.0,0
1997-09-18,ISLAT,Cowes,23,Tunnbröd,61,9.0,5,0.0,5,Grains/Cereals,45.0,1997,9,18,1997 Q3,9.0,0
1997-09-19,FRANK,München,14,Tofu,35,23.25,30,0.0,7,Produce,697.5,1997,9,19,1997 Q3,23.25,0
1997-09-19,FRANK,München,53,Perth Pasties,0,32.8,10,0.0,6,Meat/Poultry,328.0,1997,9,19,1997 Q3,32.8,0
1997-09-19,FRANK,München,58,Escargots de Bourgogne,62,13.25,30,0.0,8,Seafood,397.5,1997,9,19,1997 Q3,13.25,0
1997-09-22,TORTU,México D.F.,10,Ikura,31,31.0,2,0.0,8,Seafood,62.0,1997,9,22,1997 Q3,31.0,0
1997-09-22,TORTU,México D.F.,19,Teatime Chocolate Biscuits,25,9.2,7,0.0,3,Confections,64.39999999999999,1997,9,22,1997 Q3,9.2,0
1997-09-22,TORTU,México D.F.,44,Gula Malacca,27,19.45,21,0.0,2,Condiments,408.45,1997,9,22,1997 Q3,19.45,0
1997-09-22,ANTON,México D.F.,26,Gumbär Gummibärchen,15,31.23,30,0.15,3,Confections,796.365,1997,9,22,1997 Q3,31.23,0
1997-09-22,ANTON,México D.F.,33,Geitost,112,5.9,8,0.15,4,Dairy Products,17.0,1997,9,22,1997 Q3,5.9,0
1997-09-23,SAVEA,Boise,12,Queso Manchego La Pastora,86,38.0,100,0.0,4,Dairy Products,3800.0,1997,9,23,1997 Q3,38.0,0
1997-09-23,SAVEA,Boise,33,Geitost,112,5.9,30,0.0,4,Dairy Products,75.0,1997,9,23,1997 Q3,5.9,0
1997-09-23,SAVEA,Boise,41,Jack's New England Clam Chowder,85,9.65,120,0.0,8,Seafood,1158.0,1997,9,23,1997 Q3,9.65,0
1997-09-23,SAVEA,Boise,54,Tourtière,21,7.45,30,0.0,6,Meat/Poultry,223.5,1997,9,23,1997 Q3,7.45,0
1997-09-23,BLONP,Strasbourg,59,Raclette Courdavault,79,55.0,12,0.0,4,Dairy Products,660.0,1997,9,23,1997 Q3,55.0,0
1997-09-24,OLDWO,Anchorage,16,Pavlova,29,17.45,50,0.25,3,Confections,654.375,1997,9,24,1997 Q3,17.45,1
1997-09-24,OLDWO,Anchorage,31,Gorgonzola Telino,0,12.5,20,0.25,4,Dairy Products,187.5,1997,9,24,1997 Q3,12.5,1
1997-09-24,OLDWO,Anchorage,42,Singaporean Hokkien Fried Mee,26,14.0,40,0.25,5,Grains/Cereals,420.0,1997,9,24,1997 Q3,14.0,1
1997-09-25,GREAL,Eugene,19,Teatime Chocolate Biscuits,25,9.2,30,0.1,3,Confections,248.4,1997,9,25,1997 Q3,9.2,1
1997-09-25,GREAL,Eugene,21,Sir Rodney's Scones,3,10.0,12,0.1,3,Confections,108.0,1997,9,25,1997 Q3,10.0,0
1997-09-25,GREAL,Eugene,64,Wimmers gute Semmelknödel,22,33.25,28,0.0,5,Grains/Cereals,931.0,1997,9,25,1997 Q3,33.25,0
1997-09-25,ANTON,México D.F.,33,Geitost,112,5.9,30,0.0,4,Dairy Products,75.0,1997,9,25,1997 Q3,5.9,0
1997-09-25,ANTON,México D.F.,66,Louisiana Hot Spiced Okra,4,17.0,4,0.0,2,Condiments,68.0,1997,9,25,1997 Q3,17.0,0
1997-09-25,ANTON,México D.F.,75,Rhönbräu Klosterbier,125,7.75,30,0.0,1,Beverages,232.5,1997,9,25,1997 Q3,7.75,0
1997-09-26,DUMON,Nantes,52,Filo Mix,38,7.0,9,0.0,5,Grains/Cereals,63.0,1997,9,26,1997 Q3,7.0,0
1997-09-26,OTTIK,Köln,40,Boston Crab Meat,123,18.4,20,0.0,8,Seafood,368.0,1997,9,26,1997 Q3,18.4,0
1997-09-26,OTTIK,Köln,47,Zaanse koeken,36,9.5,40,0.0,3,Confections,380.0,1997,9,26,1997 Q3,9.5,0
1997-09-26,OTTIK,Köln,60,Camembert Pierrot,19,34.0,30,0.0,4,Dairy Products,1020.0,1997,9,26,1997 Q3,34.0,0
1997-09-29,GOURL,Campinas,10,Ikura,31,31.0,20,0.0,8,Seafood,620.0,1997,9,29,1997 Q3,31.0,0
1997-09-29,GOURL,Campinas,41,Jack's New England Clam Chowder,85,9.65,4,0.0,8,Seafood,38.6,1997,9,29,1997 Q3,9.65,0
1997-09-29,GOURL,Campinas,47,Zaanse koeken,36,9.5,15,0.0,3,Confections,142.5,1997,9,29,1997 Q3,9.5,0
1997-09-30,PICCO,Salzburg,17,Alice Mutton,0,39.0,30,0.2,6,Meat/Poultry,936.0,1997,9,30,1997 Q3,39.0,0
1997-09-30,PICCO,Salzburg,26,Gumbär Gummibärchen,15,31.23,15,0.0,3,Confections,468.45,1997,9,30,1997 Q3,31.23,0
1997-09-30,HUNGO,Cork,9,Mishi Kobe Niku,29,55.0,50,0.25,6,Meat/Poultry,3637.5,1997,9,30,1997 Q3,55.0,0
1997-09-30,HUNGO,Cork,29,Thüringer Rostbratwurst,0,55.0,10,0.0,6,Meat/Poultry,1237.9,1997,9,30,1997 Q3,55.0,0
1997-09-30,HUNGO,Cork,36,Inlagd Sill,112,19.0,6,0.25,8,Seafood,85.5,1997,9,30,1997 Q3,19.0,0
1997-10-01,VAFFE,Århus,10,Ikura,31,31.0,18,0.1,8,Seafood,502.2,1997,10,1,1997 Q4,31.0,0
1997-10-01,VAFFE,Århus,28,Rössle Sauerkraut,26,45.6,60,0.1,7,Produce,2462.4,1997,10,1,1997 Q4,45.6,0
1997-10-01,VAFFE,Århus,34,Sasquatch Ale,111,14.0,14,0.0,1,Beverages,196.0,1997,10,1,1997 Q4,14.0,0
1997-10-01,BERGS,Luleå,1,Chai,39,18.0,35,0.25,1,Beverages,472.5,1997,10,1,1997 Q4,18.0,0
1997-10-02,HANAR,Rio de Janeiro,56,Gnocchi di nonna Alice,21,38.0,20,0.25,5,Grains/Cereals,570.0,1997,10,2,1997 Q4,38.0,0
1997-10-02,HANAR,Rio de Janeiro,77,Original Frankfurter grüne Soße,32,13.0,30,0.25,2,Condiments,292.5,1997,10,2,1997 Q4,13.0,0
1997-10-03,QUICK,Cunewalde,1,Chai,39,18.0,30,0.0,1,Beverages,540.0,1997,10,3,1997 Q4,18.0,0
1997-10-03,QUICK,Cunewalde,29,Thüringer Rostbratwurst,0,55.0,40,0.0,6,Meat/Poultry,4951.6,1997,10,3,1997 Q4,55.0,0
1997-10-03,QUICK,Cunewalde,43,Ipoh Coffee,17,46.0,40,0.0,1,Beverages,1840.0,1997,10,3,1997 Q4,46.0,0
1997-10-03,QUICK,Cunewalde,44,Gula Malacca,27,19.45,24,0.0,2,Condiments,466.79999999999995,1997,10,3,1997 Q4,19.45,0
1997-10-03,QUICK,Cunewalde,62,Tarte au sucre,17,49.3,48,0.0,3,Confections,2366.3999999999996,1997,10,3,1997 Q4,49.3,0
1997-10-03,ALFKI,Berlin,63,Vegie-spread,24,43.9,20,0.0,2,Condiments,878.0,1997,10,3,1997 Q4,43.9,0
1997-10-06,WHITC,Seattle,9,Mishi Kobe Niku,29,55.0,6,0.0,6,Meat/Poultry,582.0,1997,10,6,1997 Q4,55.0,0
1997-10-06,WHITC,Seattle,54,Tourtière,21,7.45,60,0.15,6,Meat/Poultry,379.95,1997,10,6,1997 Q4,7.45,0
1997-10-06,WHITC,Seattle,69,Gudbrandsdalsost,26,36.0,30,0.15,4,Dairy Products,918.0,1997,10,6,1997 Q4,36.0,0
1997-10-06,WHITC,Seattle,73,Röd Kaviar,101,15.0,15,0.15,8,Seafood,191.25,1997,10,6,1997 Q4,15.0,0
1997-10-06,QUICK,Cunewalde,7,Uncle Bob's Organic Dried Pears,15,30.0,90,0.0,7,Produce,2700.0,1997,10,6,1997 Q4,30.0,0
1997-10-06,QUICK,Cunewalde,59,Raclette Courdavault,79,55.0,25,0.0,4,Dairy Products,1375.0,1997,10,6,1997 Q4,55.0,0
1997-10-06,QUICK,Cunewalde,70,Outback Lager,15,15.0,50,0.0,1,Beverages,750.0,1997,10,6,1997 Q4,15.0,0
1997-10-07,WILMK,Helsinki,8,Northwoods Cranberry Sauce,6,40.0,10,0.0,2,Condiments,400.0,1997,10,7,1997 Q4,40.0,0
1997-10-07,WILMK,Helsinki,12,Queso Manchego La Pastora,86,38.0,4,0.0,4,Dairy Products,152.0,1997,10,7,1997 Q4,38.0,0
1997-10-07,WILMK,Helsinki,24,Guaraná Fantástica,20,5.9,20,0.0,1,Beverages,90.0,1997,10,7,1997 Q4,5.9,0
1997-10-08,WHITC,Seattle,17,Alice Mutton,0,39.0,20,0.0,6,Meat/Poultry,780.0,1997,10,8,1997 Q4,39.0,0
1997-10-08,WHITC,Seattle,46,Spegesild,95,12.0,18,0.0,8,Seafood,216.0,1997,10,8,1997 Q4,12.0,0
1997-10-08,LINOD,I. de Margarita,19,Teatime Chocolate Biscuits,25,9.2,7,0.25,3,Confections,48.3,1997,10,8,1997 Q4,9.2,0
1997-10-08,LINOD,I. de Margarita,35,Steeleye Stout,20,18.0,9,0.25,1,Beverages,121.5,1997,10,8,1997 Q4,18.0,0
1997-10-08,LINOD,I. de Margarita,58,Escargots de Bourgogne,62,13.25,30,0.25,8,Seafood,298.125,1997,10,8,1997 Q4,13.25,0
1997-10-08,LINOD,I. de Margarita,70,Outback Lager,15,15.0,30,0.25,1,Beverages,337.5,1997,10,8,1997 Q4,15.0,0
1997-10-09,ERNSH,Graz,11,Queso Cabrales,22,21.0,15,0.0,4,Dairy Products,315.0,1997,10,9,1997 Q4,21.0,0
1997-10-09,ERNSH,Graz,17,Alice Mutton,0,39.0,8,0.05,6,Meat/Poultry,296.4,1997,10,9,1997 Q4,39.0,0
